Book_name,Price,Availability,UPC,Genre,Image_URL,Book_URL
The Silkworm (Cormoran Strike #2),,In stock (3 available),f06039c29b5891fa,Mystery,https://books.toscrape.com/media/cache/fa/d2/fad227281b25d606782218a33323991b.jpg,https://books.toscrape.com/catalogue/the-silkworm-cormoran-strike-2_280/index.html
The Exiled,,In stock (3 available),dd003e904727281a,Mystery,https://books.toscrape.com/media/cache/dd/29/dd29147b962e4480491cac5bce41e4e4.jpg,https://books.toscrape.com/catalogue/the-exiled_247/index.html
The Cuckoo's Calling (Cormoran Strike #1),,In stock (3 available),1be6d3b121865edb,Mystery,https://books.toscrape.com/media/cache/72/ec/72ec24f082aba608ca37bc3aeaf57317.jpg,https://books.toscrape.com/catalogue/the-cuckoos-calling-cormoran-strike-1_239/index.html
10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,,In stock (10 available),96aa539bfd4c07e2,Health,https://books.toscrape.com/media/cache/79/84/7984ef7c568a60372f430c1ddae64034.jpg,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
The Art and Science of Low Carbohydrate Living,,In stock (9 available),f9c87ccb2bc4853b,Health,https://books.toscrape.com/media/cache/82/f3/82f3b865f19faad855ec359f86415f79.jpg,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
Little Red,,In stock (15 available),4aa03792b50f0b22,Childrens,https://books.toscrape.com/media/cache/63/6b/636b836f5c3d67b9cda1948f5ca08694.jpg,https://books.toscrape.com/catalogue/little-red_817/index.html
Walt Disney's Alice in Wonderland,,In stock (14 available),6a31307a81e8f3a8,Childrens,https://books.toscrape.com/media/cache/0f/65/0f65a1f2a3705c67b3d2a787ab3e8b99.jpg,https://books.toscrape.com/catalogue/walt-disneys-alice-in-wonderland_777/index.html
Twenty Yawns,,In stock (14 available),1d6443ffba9dfd80,Childrens,https://books.toscrape.com/media/cache/40/d7/40d7f9433c2f23370659c925a45fdcad.jpg,https://books.toscrape.com/catalogue/twenty-yawns_773/index.html
Rain Fish,,In stock (14 available),a6454e329f872b78,Childrens,https://books.toscrape.com/media/cache/ea/1f/ea1f22fa3179f3f84fbadd24fe89a1fd.jpg,https://books.toscrape.com/catalogue/rain-fish_728/index.html
Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,,In stock (14 available),2b5054a4192e9b06,Politics,https://books.toscrape.com/media/cache/cd/64/cd64ccda3382d62fea8167eaadd6c9a0.jpg,https://books.toscrape.com/catalogue/why-the-right-went-wrong-conservatism-from-goldwater-to-the-tea-party-and-beyond_781/index.html
Equal Is Unfair: America's Misguided Fight Against Income Inequality,,In stock (12 available),3968e3fbf4695d7c,Politics,https://books.toscrape.com/media/cache/a6/3b/a63b2576d798c2041c602561499a26aa.jpg,https://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html
Amid the Chaos,,In stock (15 available),bb8245f52c7cce8f,Cultural,https://books.toscrape.com/media/cache/8a/94/8a94b2ba501119af0d3520b94daf8c20.jpg,https://books.toscrape.com/catalogue/amid-the-chaos_788/index.html
Dark Notes,,In stock (15 available),88c21fcd38e2486e,Erotica,https://books.toscrape.com/media/cache/1c/88/1c8807c42be085f3b061fe63f62a3c39.jpg,https://books.toscrape.com/catalogue/dark-notes_800/index.html
"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",,In stock (15 available),46c1530d7546ea6d,Food and Drink,https://books.toscrape.com/media/cache/38/c3/38c342d52a30a8eb38b34668e9777222.jpg,https://books.toscrape.com/catalogue/deliciously-ella-every-day-quick-and-easy-recipes-for-gluten-free-snacks-packed-lunches-and-simple-meals_801/index.html
"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",,In stock (7 available),924438fc6cbec836,Food and Drink,https://books.toscrape.com/media/cache/5b/46/5b466903acc905deb89019c0407848c4.jpg,https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
Extreme Prey (Lucas Davenport #26),,In stock (3 available),588ba85ff11a3263,Mystery,https://books.toscrape.com/media/cache/0a/b2/0ab24d35793497f6a72137191b91659e.jpg,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html
Done Rubbed Out (Reightman & Bailey #1),,In stock (15 available),f6d967cdadc6fbd9,Default,https://books.toscrape.com/media/cache/4e/af/4eaf0482e122cf9100b0fff61ea3441a.jpg,https://books.toscrape.com/catalogue/done-rubbed-out-reightman-bailey-1_803/index.html
Drive: The Surprising Truth About What Motivates Us,,In stock (15 available),6ffb36aaeff1c81e,Default,https://books.toscrape.com/media/cache/e9/48/e948a672efe721b408c8dd1f1f3ec529.jpg,https://books.toscrape.com/catalogue/drive-the-surprising-truth-about-what-motivates-us_804/index.html
Eureka Trivia 6.0,,In stock (15 available),29c0025455f8c585,Default,https://books.toscrape.com/media/cache/e8/21/e821a2e8fe4431eb895e9d46fe68c32e.jpg,https://books.toscrape.com/catalogue/eureka-trivia-60_805/index.html
"Fables, Vol. 1: Legends in Exile (Fables #1)",,In stock (15 available),65d034adf80834b7,Sequential Art,https://books.toscrape.com/media/cache/51/e4/51e472da0b7be65921345af6d4ca9e51.jpg,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html
First Steps for New Christians (Print Edition),,In stock (15 available),2f88b08bf0a0e367,Default,https://books.toscrape.com/media/cache/c6/50/c650e687398b368f4a16276f6d00144b.jpg,https://books.toscrape.com/catalogue/first-steps-for-new-christians-print-edition_808/index.html
Frostbite (Vampire Academy #2),,In stock (15 available),116a2fdc9a45bab0,Young Adult,https://books.toscrape.com/media/cache/2a/2d/2a2d6ebcedeb7249a2a85fd1fbfd06e1.jpg,https://books.toscrape.com/catalogue/frostbite-vampire-academy-2_810/index.html
Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,£37.59,In stock (15 available),ce60436f52c5ee68,Travel,https://books.toscrape.com/media/cache/fe/8a/fe8af6ceec7718986380c0fde9b3b34f.jpg,https://books.toscrape.com/catalogue/full-moon-over-noahs-ark-an-odyssey-to-mount-ararat-and-beyond_811/index.html
Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,,In stock (7 available),a322361a37a78d3d,Christian,https://books.toscrape.com/media/cache/98/4a/984ab50781e05461a753923eaba33e58.jpg,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
Grumbles,,In stock (15 available),d163dd6c352fbcd2,Default,https://books.toscrape.com/media/cache/20/78/207840aea0c8e2be66d998b80c6a59d3.jpg,https://books.toscrape.com/catalogue/grumbles_812/index.html
Silence in the Dark (Logan Point #4),,In stock (8 available),e46a164cf310fd7d,Suspense,https://books.toscrape.com/media/cache/00/bf/00bf1ae17dde21c66e346dd9c393d6fa.jpg,https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
"Eat Fat, Get Thin",,In stock (14 available),047dfa57ba0bf638,Health,https://books.toscrape.com/media/cache/a7/6b/a76b04d5de0b2f8f038c9ac27f4d2a42.jpg,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html
The Grownup,,In stock (8 available),1bba4b1ba23ed2d6,Short Stories,https://books.toscrape.com/media/cache/7e/cc/7ecc23cfaa84fb015a5333f2a5d97f23.jpg,https://books.toscrape.com/catalogue/the-grownup_546/index.html
Suzie Snowflake: One beautiful flake (a self-esteem story),,In stock (9 available),0e095ed785af7e43,Novels,https://books.toscrape.com/media/cache/59/13/5913f74507084d0cd47e2b73fd806f9e.jpg,https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
Hollow City (Miss Peregrine’s Peculiar Children #2),,In stock (15 available),4ce91d31c1e57c33,Fantasy,https://books.toscrape.com/media/cache/4c/fd/4cfd83a011f60d38b140642a441ce01a.jpg,https://books.toscrape.com/catalogue/hollow-city-miss-peregrines-peculiar-children-2_813/index.html
Large Print Heart of the Pride,,In stock (15 available),c1afd71fc86bf682,Default,https://books.toscrape.com/media/cache/59/55/5955e9e333301e3eeb3b9575c2ad3659.jpg,https://books.toscrape.com/catalogue/large-print-heart-of-the-pride_815/index.html
Library of Souls (Miss Peregrine’s Peculiar Children #3),,In stock (15 available),ba54932df84e8cea,Young Adult,https://books.toscrape.com/media/cache/79/7a/797a5468a7d06aba28d1cc7342b1f2ba.jpg,https://books.toscrape.com/catalogue/library-of-souls-miss-peregrines-peculiar-children-3_816/index.html
Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),,In stock (15 available),af96613fdd793a3c,Default,https://books.toscrape.com/media/cache/1d/ae/1dae4577eb25fcec3f88e4cbb3fc726a.jpg,https://books.toscrape.com/catalogue/miss-peregrines-home-for-peculiar-children-miss-peregrines-peculiar-children-1_819/index.html
Everyday Italian: 125 Simple and Delicious Recipes,,In stock (12 available),76319fe9d8b465a3,Food and Drink,https://books.toscrape.com/media/cache/4e/eb/4eebc29c9f3885800e6ae2c62c836145.jpg,https://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html
Wild Swans,,In stock (14 available),3fb15ace50d6142b,Young Adult,https://books.toscrape.com/media/cache/ad/42/ad42a85570a887faf1b9e12715cf59bf.jpg,https://books.toscrape.com/catalogue/wild-swans_782/index.html
"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",,In stock (14 available),047097293bb4d1c0,Sequential Art,https://books.toscrape.com/media/cache/b6/6a/b66a733a0fd2c0ed2cffaf5d2d9dd146.jpg,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html
Agnostic: A Spirited Manifesto,,In stock (15 available),d195e7f4ed697350,Nonfiction,https://books.toscrape.com/media/cache/66/03/6603ceb9ac44fb012f8bf54383bc0165.jpg,https://books.toscrape.com/catalogue/agnostic-a-spirited-manifesto_786/index.html
Amy Meets the Saints and Sages,,In stock (15 available),7ebfa6c1bee69e1e,Default,https://books.toscrape.com/media/cache/c3/6f/c36fd57aa9fc55ab3ea56b6e08b59c8d.jpg,https://books.toscrape.com/catalogue/amy-meets-the-saints-and-sages_789/index.html
You (You #1),,In stock (14 available),024387ca4cafd5cc,Thriller,https://books.toscrape.com/media/cache/f2/f1/f2f19169771a8a8e1a4b72f22e799de8.jpg,https://books.toscrape.com/catalogue/you-you-1_784/index.html
Amatus,,In stock (15 available),ffd54178acc9a6a5,Default,https://books.toscrape.com/media/cache/30/51/30512adbb6cba367d3f48e09a888da3c.jpg,https://books.toscrape.com/catalogue/amatus_787/index.html
Anonymous,,In stock (15 available),d24b829be2ca81c4,Default,https://books.toscrape.com/media/cache/31/07/31070621fa42e300a9aab403293bad92.jpg,https://books.toscrape.com/catalogue/anonymous_790/index.html
All the Light We Cannot See,,In stock (14 available),39861fc1c0845d15,Historical,https://books.toscrape.com/media/cache/a6/96/a696c1d6bb1ff8f65f51a116160b2aef.jpg,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html
You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,,In stock (7 available),88ec621893e595d0,Self Help,https://books.toscrape.com/media/cache/73/7e/737e4921bc14d72245aad1f21d7a3eef.jpg,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
Batman: The Dark Knight Returns (Batman),,In stock (15 available),47271d8e08b5d31c,Sequential Art,https://books.toscrape.com/media/cache/1e/38/1e381319aaf7cf69c27a5171520d53fe.jpg,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html
How to Stop Worrying and Start Living,,In stock (6 available),e792c0969cefe1b8,Self Help,https://books.toscrape.com/media/cache/64/0c/640cfc86cd3943cef402dc6082497eec.jpg,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
The Girl You Left Behind (The Girl You Left Behind #1),,In stock (6 available),eb7459e0c570251d,Historical,https://books.toscrape.com/media/cache/6d/72/6d72120f94d38e356612c8a78e82a53d.jpg,https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html
Crazy Love: Overwhelmed by a Relentless God,,In stock (14 available),4b9d9cfe0f435788,Christian,https://books.toscrape.com/media/cache/5d/34/5d344393618369df3f560e018b1d9853.jpg,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html
Batman: The Long Halloween (Batman),,In stock (15 available),7edc0527cf782e19,Sequential Art,https://books.toscrape.com/media/cache/26/a6/26a6c3227af69348c542bc4e094279a4.jpg,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html
Ayumi's Violin,,In stock (15 available),05f7c6d9a4e582d3,Default,https://books.toscrape.com/media/cache/43/78/4378757ed2632f2473e7455ae9717820.jpg,https://books.toscrape.com/catalogue/ayumis-violin_791/index.html
"It's All Easy: Healthy, Delicious Weeknight Meals in under 30 Minutes",,In stock (14 available),245e6bf08b8d2955,Food and Drink,https://books.toscrape.com/media/cache/38/08/380869ceca4ab70f8620b02187bdf60a.jpg,https://books.toscrape.com/catalogue/its-all-easy-healthy-delicious-weeknight-meals-in-under-30-minutes_706/index.html
13 Hours: The Inside Account of What Really Happened In Benghazi,,In stock (13 available),4be9d1910f8a4e80,Nonfiction,https://books.toscrape.com/media/cache/db/8d/db8dda82c57fd0c2b466d40c04ed6075.jpg,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,,In stock (14 available),0e0da9192a025efc,Food and Drink,https://books.toscrape.com/media/cache/4e/92/4e92fef6b2d96fb732480c484dcb1a98.jpg,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html
The Help Yourself Cookbook for Kids: 60 Easy Plant-Based Recipes Kids Can Make to Stay Healthy and Save the Earth,,In stock (14 available),ddc8340dabc8641b,Food and Drink,https://books.toscrape.com/media/cache/bc/eb/bceb609c54f7739682b319a27a5b9783.jpg,https://books.toscrape.com/catalogue/the-help-yourself-cookbook-for-kids-60-easy-plant-based-recipes-kids-can-make-to-stay-healthy-and-save-the-earth_751/index.html
Abstract City,,In stock (14 available),cf1aa2fc02a7d1e0,Nonfiction,https://books.toscrape.com/media/cache/5f/5e/5f5e2741d6c84f05fdd5adf8ba0d5642.jpg,https://books.toscrape.com/catalogue/abstract-city_658/index.html
Becoming Wise: An Inquiry into the Mystery and Art of Living,,In stock (15 available),919e7cb2269a25d2,Nonfiction,https://books.toscrape.com/media/cache/33/65/3365a493bba6856798437c3e341a1e5d.jpg,https://books.toscrape.com/catalogue/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
Beauty Restored (Riley Family Legacy Novellas #3),,In stock (15 available),3f69e667a67e54d9,Default,https://books.toscrape.com/media/cache/68/e8/68e81c5a221dcd71516b5711641f83ed.jpg,https://books.toscrape.com/catalogue/beauty-restored-riley-family-legacy-novellas-3_794/index.html
Barefoot Contessa Back to Basics,,In stock (14 available),999912e63a3262ae,Food and Drink,https://books.toscrape.com/media/cache/29/b1/29b1f537504f37527f1bf8182559684e.jpg,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html
The Star-Touched Queen,,In stock (14 available),1528279aec1f3dce,Fantasy,https://books.toscrape.com/media/cache/ac/1a/ac1a0546d9cdf6cd82ab7712a6c418df.jpg,https://books.toscrape.com/catalogue/the-star-touched-queen_764/index.html
The Songs of the Gods,,In stock (14 available),00c4543ec6bd25b4,Default,https://books.toscrape.com/media/cache/08/ad/08add5c58ff717da1b00d5dda3f7c637.jpg,https://books.toscrape.com/catalogue/the-songs-of-the-gods_763/index.html
The Wright Brothers,,In stock (14 available),08b2f71d93836313,Default,https://books.toscrape.com/media/cache/51/98/51985c3a61a47b8de85239b9e3b2a938.jpg,https://books.toscrape.com/catalogue/the-wright-brothers_769/index.html
The Rosie Project (Don Tillman #1),,In stock (14 available),012094e90a4b908d,Default,https://books.toscrape.com/media/cache/45/db/45db8e5d17ac3683cce97977d162dc94.jpg,https://books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html
The Year of Magical Thinking,,In stock (14 available),34c0d7c4ee5650af,Nonfiction,https://books.toscrape.com/media/cache/06/2a/062af372ae666a16fa7e67ced2d1187c.jpg,https://books.toscrape.com/catalogue/the-year-of-magical-thinking_770/index.html
Through the Woods,,In stock (14 available),6e44bcbeac7f4360,Sequential Art,https://books.toscrape.com/media/cache/ac/07/ac07aa5cfd42e6192bb801a749263bba.jpg,https://books.toscrape.com/catalogue/through-the-woods_772/index.html
This Is Where It Ends,,In stock (14 available),f0f38174a7e689a3,Young Adult,https://books.toscrape.com/media/cache/8e/dc/8edc314a67ed5ddad7bd0a2f30ad3238.jpg,https://books.toscrape.com/catalogue/this-is-where-it-ends_771/index.html
Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,,In stock (7 available),48cb52d78c992487,Spirituality,https://books.toscrape.com/media/cache/80/43/804385d2b49e2f9e26a7d88b8ccaf62d.jpg,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
